Dgraph Name,Reason 1,Reason 2,Reason 3,Reason 4,New Name,Comment
DBA.WTUR.B06AA.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.B06AA.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.B06AA.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.B06AA.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.B06AA.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.B06AA.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.B06AA.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.B07BB.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.B07BB.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.B07BB.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.B07BB.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.B07BB.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.B07BB.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.B07BB.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.B07BB.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.B07BB.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.B07BB.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.B08DC.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.B08DC.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.B08DC.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.B08DC.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.B08DC.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.B08DC.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.B08DC.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.C01NC.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.C01NC.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.C01NC.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.C01NC.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.C01NC.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.C01NC.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.C01NC.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.C01NC.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.C01NC.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.C01NC.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.C02PC.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.C02PC.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.C02PC.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.C02PC.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.C02PC.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.C02PC.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.C02PC.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.C02PC.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.C02PC.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.C02PC.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.C02PC.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.C03PB.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.C03PB.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.C03PB.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.C03PB.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.C03PB.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.C03PB.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.C03PB.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.C03PB.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.C03PB.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.C04QA.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.C04QA.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.C04QA.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.C04QA.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.C04QA.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.C04QA.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.C05RB.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.C05RB.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.C05RB.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.C05RB.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.C05RB.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.C05RB.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.C05RB.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.C05RB.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.C06BA.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.C06BA.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.C06BA.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.C06BA.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.C06BA.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.C06BA.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.C06BA.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.C06BA.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.C06BA.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.C07CB.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.C07CB.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.C07CB.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.C07CB.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.C07CB.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.C07CB.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.C07CB.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.C07CB.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.C07CB.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.C07CB.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.C08DB.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.C08DB.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.C08DB.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.C08DB.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.C08DB.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.C08DB.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.C08DB.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.C08DB.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.D01ME.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.D01ME.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.D01ME.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.D01ME.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.D01ME.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.D01ME.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.D01ME.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.D01ME.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.D01ME.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.D01ME.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.D01ME.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.D02NB.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.D02NB.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.D02NB.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.D02NB.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.D02NB.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.D02NB.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.D02NB.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.D02NB.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.D02NB.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.D02NB.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.D02NB.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.D03NA.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.D03NA.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.D03NA.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.D03NA.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.D03NA.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.D03NA.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.D03NA.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.D03NA.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.D03NA.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.D04PA.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.D04PA.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.D04PA.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.D04PA.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.D04PA.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.D04PA.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.D04PA.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.D04PA.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.D04PA.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.D04PA.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.D04PA.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.D04PA.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.D04PA.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.D05RA.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.D05RA.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.D05RA.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.D05RA.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.D05RA.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.D05RA.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.D05RA.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.D05RA.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.D06CA.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.D06CA.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.D06CA.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.D06CA.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.D06CA.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.D06CA.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.D06CA.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.D06CA.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.D06CA.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.D06CA.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.D06CA.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.D06CA.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.D06CA.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.D07DA.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.D07DA.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.D07DA.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.D07DA.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.D07DA.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.D07DA.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.D07DA.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.D07DA.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.D07DA.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.D07DA.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.D07DA.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.D07DA.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.E01MD.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.E01MD.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.E01MD.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.E01MD.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.E01MD.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.E01MD.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.E01MD.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.E01MD.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.E01MD.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.E01MD.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.E01MD.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.E01MD.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.E02MC.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.E02MC.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.E02MC.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.E02MC.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.E02MC.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.E02MC.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.E02MC.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.E02MC.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.E02MC.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.E02MC.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.E02MC.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.E02MC.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.E03MB.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.E03MB.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.E03MB.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.E03MB.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.E03MB.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.E03MB.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.E03MB.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.E03MB.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.E03MB.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.E03MB.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.E03MB.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.E04MA.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.E04MA.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.E04MA.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.E04MA.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.E04MA.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.E04MA.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.E04MA.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.E04MA.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.E04MA.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.E04MA.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.E04MA.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.F01LA.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.F01LA.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.F01LA.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.F01LA.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.F01LA.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.F01LA.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.F01LA.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.F01LA.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.F01LA.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.F01LA.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.F01LA.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.F01LA.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.G01LB.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.G01LB.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.G01LB.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.G01LB.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.G01LB.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.G01LB.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.G01LB.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.G01LB.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.G01LB.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.G02KA.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.G02KA.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.G02KA.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.G02KA.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.G02KA.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.G02KA.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.G02KA.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.G02KA.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.G02KA.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.G02KA.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.G03JA.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.G03JA.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.G03JA.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.G03JA.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.G03JA.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.G03JA.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.G03JA.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.G03JA.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.G03JA.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.G03JA.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.G03JA.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.G03JA.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.H01KB.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.H01KB.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.H01KB.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.H01KB.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.H01KB.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.H01KB.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.H01KB.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.H01KB.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.H01KB.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.H01KB.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.H01KB.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.H01KB.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.H02JB.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.H02JB.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.H02JB.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.H02JB.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.H02JB.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.H02JB.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.H02JB.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.H02JB.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.H02JB.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.H02JB.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.H02JB.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.H03GA.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.H03GA.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.H03GA.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.H03GA.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.H03GA.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.H03GA.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.H03GA.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.H03GA.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.H03GA.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.H03GA.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.H03GA.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.H03GA.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.H03GA.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.H03GA.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.J01JC.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.J01JC.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.J01JC.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.J01JC.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.J01JC.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.J01JC.WROT.BlPthAVUcapsPos1.mag,No match,,,,,
DBA.WTUR.J02HA.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.J02HA.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.J02HA.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.J02HA.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.J02HA.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.J02HA.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.J02HA.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.J02HA.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.J02HA.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.K01HB.WGEN.BrgDETmp1.mag,No match,,,,,
DBA.WTUR.K01HB.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.K01HB.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.K01HB.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.K01HB.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.K01HB.WGEN.BrgNDETmp3.mag,No match,,,,,
DBA.WTUR.K01HB.WMET.HorWdDirRel1.mag,No match,,,,,
DBA.WTUR.K01HB.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.K01HB.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.K01HB.WTUR.TotVArh.cntTot.actVal,No match,,,,,
DBA.WTUR.K01HB.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.P01EF.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.P01EF.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.P01EF.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.P01EF.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.P01EF.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.P01EF.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.P01EF.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.P02EE.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.P02EE.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.P02EE.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.P02EE.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.P02EE.WGEN.BrgSttTmp.mag,No match,,,,,
DBA.WTUR.P02EE.WMET.HorWdDirRel2.mag,No match,,,,,
DBA.WTUR.P02EE.WROT.BlPthAVUcapsPos2.mag,No match,,,,,
DBA.WTUR.P02EE.WROT.BlPthAVUcapsPos3.mag,No match,,,,,
DBA.WTUR.P02EE.WTUR.TotWh.cntTot.actVal,No match,,,,,
DBA.WTUR.P03ED.WGEN.BrgDETmp2.mag,No match,,,,,
DBA.WTUR.P03ED.WGEN.BrgDETmp3.mag,No match,,,,,
DBA.WTUR.P03ED.WGEN.BrgNDETmp.mag,No match,,,,,
DBA.WTUR.P03ED.WGEN.BrgNDETmp1.mag,No match,,,,,
DBA.WTUR.P03ED.WGEN.BrgNDETmp2.mag,No match,,,,,
DBA.WTUR.P03ED.WGEN.BrgNDETmp3.mag,No match,,,,,
