Dgraph Name,New Name
DBA.WTUR.D03NA.WTRF.D03NA_Hydran.LevHiHi.stVal,DBA.WTUR.StringN.D03NA.WTRF.Hydran.LevHiHi.stVal
DBA.WTUR.C02PC.WROT.ReHBBCBCnt.actVal,DBA.WTUR.StringP.C02PC.WROT.ReHBBCBCnt.actVal
DBA.WTUR.C08DB.WTRF.C08DB_Hydran.H2OppmHlyHiHi.stVal,DBA.WTUR.StringD.C08DB.WTRF.Hydran.H2OppmHlyHiHi.stVal
DBA.WTUR.P34NE.WYAW.YwEncPos.mag,DBA.WTUR.StringN.P34NE.WYAW.YwEncPos.mag
DBA.WTUR.P10FD.WTOW.PwrSupReDehum2CBCnt.actVal,DBA.WTUR.StringF.P10FD.WTOW.PwrSupReDehum2CBCnt.actVal
DBA.WTUR.P36PF.WCNV.TmpCtlHi.stVal,DBA.WTUR.StringP.P36PF.WCNV.TmpCtlHi.stVal
DBA.WTUR.C03PB.WTRF.TrfOilTmp.mag,DBA.WTUR.StringP.C03PB.WTRF.TrfOilTmp.mag
DBA.OSP.WFO.66kV.M-80EH511-Q17.QC1-17L4ED.Pos.stVal,DBA.OSP.WFO.66kV.M-80EH511-Q17.REC670.QC1-17L4ED.Pos.stVal
DBA.WTUR.P04EC.WTRF.P04EC_Hydran.LevDlyHi.stVal,DBA.WTUR.StringE.P04EC.WTRF.Hydran.LevDlyHi.stVal
DBA.WTUR.D03NA.WROT.BMSOutFrzCode.stVal,DBA.WTUR.StringN.D03NA.WROT.BMSOutFrzCode.stVal
DBA.WTUR.B06AA.WGEN.VFD1AvlSt.stVal,DBA.WTUR.StringA.B06AA.WGEN.VFD1AvlSt.stVal
DBA.WTUR.P51BE.WTRF.P51BE_Hydran.BatLevLoLo.stVal,DBA.WTUR.StringB.P51BE.WTRF.Hydran.BatLevLoLo.stVal
DBA.WTUR.P55CF.WNAC.IntnTmp.mag,DBA.WTUR.StringC.P55CF.WNAC.IntnTmp.mag
DBA.WTUR.P11FE.WGEN.WndTmpHiWrn.stVal,DBA.WTUR.StringF.P11FE.WGEN.WndTmpHiWrn.stVal
DBA.OSP.SAS.System 93.P-93ZSL0002B.HSI.X_Value,DBA.OSP.SAS.System93.P-93ZSL0002B.X.Value
DBA.WTUR.K01HB.WGEN.ClSt.st.stVal,DBA.WTUR.StringH.K01HB.WGEN.ClSt.st.stVal
DBA.WTUR.P56DD.WGEN.StrCmdSCADAHMI.stVal,DBA.WTUR.StringD.P56DD.WGEN.StrCmdSCADAHMI.stVal
DBA.WTUR.B08DC.WTRF.B08DC_Hydran.LevDly.mag,DBA.WTUR.StringD.B08DC.WTRF.Hydran.LevDly.mag
DBA.WTUR.P27KC.WCNV.GriA.phsC.cVal.mag,DBA.WTUR.StringK.P27KC.WCNV.GriA.phsC.cVal.mag
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_DataLevelNegative.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVN_L3_DataLevelNegative.Vol.mag
DBA.WTUR.G02KA.WTRF.G02KA_Hydran.BatLevLo.stVal,DBA.WTUR.StringK.G02KA.WTRF.Hydran.BatLevLo.stVal
DBA.WTUR.P32MF.WTRF.P32MF_Hydran.Alm3RelaySt.stVal,DBA.WTUR.StringM.P32MF.WTRF.Hydran.Alm3RelaySt.stVal
DBA.WTUR.B08DC.WGEN.ColCdsWrn.stVal,DBA.WTUR.StringD.B08DC.WGEN.ColCdsWrn.stVal
DBA.WTUR.P38PD.WCNV.GriA.phsB.cVal.mag,DBA.WTUR.StringP.P38PD.WCNV.GriA.phsB.cVal.mag
DBA.WTUR.J02HA.WTRF.J02HA_Hydran.SysOkRelaySt.stVal,DBA.WTUR.StringH.J02HA.WTRF.Hydran.SysOkRelaySt.stVal
DBA.WTUR.E03MB.WTOW.Dehum1CBPos.stVal,DBA.WTUR.StringM.E03MB.WTOW.Dehum1CBPos.stVal
DBA.WTUR.StringJ.P23JD.WTUR.TurStSCADA.stVal,DBA.WTUR.StringJ.P23JD.WTUR.TurStSCADA.st.stVal
DBA.OSP.SAS.System85.P-85ED002A-Q22.HSI.X_Value,DBA.OSP.SAS.System85.P-85ED002A-Q22.X.Value
DBA.OCS.OFTO.HVDC.Valve Cooling.VCCPReturnTemperature.TmpSv.instMag,DBA.OCS.OFTO.HVDC.ValveCooling.VCCPReturnTemperature.TmpSv.instMag
DBA.OSP.SAS.System79.P-NT-P-E01-P-B01-0004.BY_,DBA.OSP.SAS.System79.P-NT-P-E01-P-B01-0004.BY
DBA.WTUR.P10FD.WROT.RotSpd.mag,DBA.WTUR.StringF.P10FD.WROT.RotSpd.mag
DBA.WTUR.P44RE.WGEN.FrontBrgTmpHiHiAlm.stVal,DBA.WTUR.StringR.P44RE.WGEN.FrontBrgTmpHiHiAlm.stVal
DBA.OSP.SAS.System 83.P-83EG001-U02B.HSI.X_Value,DBA.OSP.SAS.System83.P-83EG001-U02B.X.Value
DBA.WTUR.P25KE.WTRF.P25KE_Hydran.LevHlyHiHi.stVal,DBA.WTUR.StringK.P25KE.WTRF.Hydran.LevHlyHiHi.stVal
DBA.WTUR.B06AA.WROT.RotAziAng.mag,DBA.WTUR.StringA.B06AA.WROT.RotAziAng.mag
DBA.WTUR.P31LF.WROT.BlPthMotPos1.mag,DBA.WTUR.StringL.P31LF.WROT.BlPthMotPos1.mag
DBA.WTUR.P49AF.WGEN.VFD9NoAvlSt.stVal,DBA.WTUR.StringA.P49AF.WGEN.VFD9NoAvlSt.stVal
DBA.WTUR.P29LD.WGEN.TurSupUps.stVal,DBA.WTUR.StringL.P29LD.WGEN.TurSupUps.stVal
DBA.WTUR.B06AA.WTRF.B06AA_Hydran.SysFltAlm.stVal,DBA.WTUR.StringA.B06AA.WTRF.Hydran.SysFltAlm.stVal
DBA.WTUR.A06AB.WTUR.TotTmM6eActCtl.tmsVal.stVal,DBA.WTUR.StringA.A06AB.WTUR.TotTmM6eActCtl.tmsVal.stVal
DBA.WTUR.P34NE.WGEN.SttTmp7.mag,DBA.WTUR.StringN.P34NE.WGEN.SttTmp7.mag
DBA.WTUR.C03PB.WTRF.C03PB_Hydran.H2OppmHi.stVal,DBA.WTUR.StringP.C03PB.WTRF.Hydran.H2OppmHi.stVal
DBA.WTUR.P20HE.WTUR.CtlBrkProcedureAlmSt.stVal,DBA.WTUR.StringH.P20HE.WTUR.CtlBrkProcedureAlmSt.stVal
DBA.WTUR.P16GE.WROT.RotLkd.stVal,DBA.WTUR.StringG.P16GE.WROT.RotLkd.stVal
DBA.WTUR.P51BE.WTUR.ElectricalProtSysAlm.stVal,DBA.WTUR.StringB.P51BE.WTUR.ElectricalProtSysAlm.st.stVal
DBA.WTUR.P12FF.WAVL.IanopcaTms.tmsVal.stVal,DBA.WTUR.StringF.P12FF.WAVL.IanopcaTms.tmsVal.stVal
DBA.WTUR.D02NB.WTRF.D02NB_Hydran.H2OTmpHly.mag,DBA.WTUR.StringN.D02NB.WTRF.Hydran.H2OTmpHly.mag
DBA.OSP.SAS.System 70.P-82EL100A-Q08.BY_,DBA.OSP.SAS.System70.P-82EL100A-Q08.BY
DBA.WTUR.P15GD.WTUR.HMISoftwareVersionDigit3.stVal,DBA.WTUR.StringG.P15GD.WTUR.HMISoftwareVersionDigit3.stVal
DBA.WTUR.D02NB.WTUR.SafLinOpn.stVal,DBA.WTUR.StringN.D02NB.WTUR.SafLinOpn.stVal
DBA.WTUR.P29LD.WCNV.GriHz1.mag,DBA.WTUR.StringL.P29LD.WCNV.GriHz1.mag
DBA.WTUR.D03NA.WROT.RotSpd.mag,DBA.WTUR.StringN.D03NA.WROT.RotSpd.mag
DBA.WTUR.P51BE.WTUR.PwrBckHzOkSt.stVal,DBA.WTUR.StringB.P51BE.WTUR.PwrBckHzOkSt.stVal
DBA.WTUR.P50BD.WGEN.SttTmp6.mag,DBA.WTUR.StringB.P50BD.WGEN.SttTmp6.mag
DBA.WTUR.StringP.P36PF.WMET.HorWdSpd2.mag,DBA.WTUR.StringP.P36PF.WMET.WdSpd2.mag
DBA.WTUR.P32MF.WTUR.DieselGnOnSt.stVal,DBA.WTUR.StringM.P32MF.WTUR.DieselGnOnSt.stVal
DBA.WTUR.P14GC.WCNV.GriHz1.mag,DBA.WTUR.StringG.P14GC.WCNV.GriHz1.mag
DBA.OSP.WFO.66kV.M-80EH510-Q02.TCS2_FAULTY.InsAlm.stVal,DBA.OSP.WFO.66kV.M-80EH510-Q02.REC670.TCS2_FAULTY.InsAlm.stVal
DBA.WTUR.P14GC.WYAW.YwSt.st.stVal,DBA.WTUR.StringG.P14GC.WYAW.YwSt.st.stVal
DBA.OSP.OFTO.HVAC.66kV.Q22.MSM_BH11.EEHealth.stVal,DBA.OSP.OFTO.HVAC.66kV.P-80EH511-Q22.MSM_BH11.EEHealth.stVal
DBA.OSP.SAS.System 85.P-85ER001A-U46A.HSI.X_Value,DBA.OSP.SAS.System85.P-85ER001A-U46A.X.Value
DBA.WTUR.P37PE.WTRF.P37PE_Hydran.ReplaceSnSoonAlm.stVal,DBA.WTUR.StringP.P37PE.WTRF.Hydran.ReplaceSnSoonAlm.stVal
DBA.WTUR.P42QC.WCNV.CnvOpSt.st.stVal,DBA.WTUR.StringQ.P42QC.WCNV.CnvOpSt.st.stVal
DBA.WTUR.D05RA.WTUR.GriCutDscon.stVal,DBA.WTUR.StringR.D05RA.WTUR.GriCutDscon.stVal
DBA.OSP.SAS.System87.P-87YA0052.HSI.X_Value,DBA.OSP.SAS.System87.P-87YA0052.X.Value
DBA.WTUR.P54CE.WTUR.Lev1OpModSt.stVal,DBA.WTUR.StringC.P54CE.WTUR.Lev1OpModSt.st.stVal
DBA.WTUR.P23JD.WGEN.ColCdsWrn.stVal,DBA.WTUR.StringJ.P23JD.WGEN.ColCdsWrn.stVal
DBA.WTUR.P25KE.WTRF.TrfOilTmp.mag,DBA.WTUR.StringK.P25KE.WTRF.TrfOilTmp.mag
DBA.WTUR.C06BA.WTOW.PwrSupReDehum2CBFltSt.stVal,DBA.WTUR.StringB.C06BA.WTOW.PwrSupReDehum2CBFltSt.stVal
DBA.WTUR.P15GD.WROT.HubFanFltSt.stVal,DBA.WTUR.StringG.P15GD.WROT.HubFanFltSt.stVal
DBA.WTUR.P20HE.WROT.RotSt.st.stVal,DBA.WTUR.StringH.P20HE.WROT.RotSt.st.stVal
DBA.OSP.WFO.66kV.M-80EH511-Q28.EMERGENCY_TRIP.Tr.general,DBA.OSP.WFO.66kV.M-80EH511-Q28.REC670.EMERGENCY_TRIP.Tr.general
DBA.WTUR.P27KC.WAVL.IaongenTms.tmsVal.stVal,DBA.WTUR.StringK.P27KC.WAVL.IaongenTms.tmsVal.stVal
DBA.WTUR.P12FF.WTRF.P12FF_Hydran.W.mag,DBA.WTUR.StringF.P12FF.WTRF.Hydran.W.mag
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_DataLevelpositive.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIVP_L1_DataLevelpositive.Vol.mag
DBA.WTUR.D07DA.WYAW.YwAng.mag,DBA.WTUR.StringD.D07DA.WYAW.YwAng.mag
DBA.OSP.OFTO.HVAC.66kV.Q08.MSM_BH12.Pres.mag,DBA.OSP.OFTO.HVAC.66kV.P-80EH510-Q08.MSM_BH12.Pres.mag
DBA.WTUR.C05RB.WGEN.VFD3AvlSt.stVal,DBA.WTUR.StringR.C05RB.WGEN.VFD3AvlSt.stVal
DBA.OSP.SAS.System 85.P-85ER001B-U22C.HSI.X_Value,DBA.OSP.SAS.System85.P-85ER001B-U22C.X.Value
DBA.WTUR.P35ND.WTRF.P35ND_Hydran.Tmp.mag,DBA.WTUR.StringN.P35ND.WTRF.Hydran.Tmp.mag
DBA.WTUR.P49AF.WCNV.TmpCtlHi.stVal,DBA.WTUR.StringA.P49AF.WCNV.TmpCtlHi.stVal
DBA.WTUR.C04QA.WGEN.SttTmp1.mag,DBA.WTUR.StringQ.C04QA.WGEN.SttTmp1.mag
DBA.WTUR.P23JD.WGEN.VFD7AvlSt.stVal,DBA.WTUR.StringJ.P23JD.WGEN.VFD7AvlSt.stVal
DBA.OSP.OFTO.HVAC.66kV.Q22.3PhaseSystemMeasurement.PPV.phsAB.cVal.mag,DBA.OSP.OFTO.HVAC.66kV.P-80EH511-Q22.3PhaseSystemMeasurement.PPV.phsAB.cVal.mag
DBA.WTUR.B07BB.WROT.BlPthMotPos1.mag,DBA.WTUR.StringB.B07BB.WROT.BlPthMotPos1.mag
DBA.WTUR.G01LB.WMET.HorWdSpd1.mag,DBA.WTUR.StringL.G01LB.WMET.WdSpd1.mag
DBA.WTUR.P29LD.WGEN.VFD5AvlSt.stVal,DBA.WTUR.StringL.P29LD.WGEN.VFD5AvlSt.stVal
DBA.WTUR.P28LC.WTRF.P28LC_Hydran.H2OppmHly.mag,DBA.WTUR.StringL.P28LC.WTRF.Hydran.H2OppmHly.mag
DBA.WTUR.P55CF.WCNV.TmpCtlHi.stVal,DBA.WTUR.StringC.P55CF.WCNV.TmpCtlHi.stVal
DBA.WTUR.P58DF.WAVL.IaongtsTms.tmsVal.stVal,DBA.WTUR.StringD.P58DF.WAVL.IaongtsTms.tmsVal.stVal
DBA.WTUR.D02NB.WTOW.CWO1PwrHi.stVal,DBA.WTUR.StringN.D02NB.WTOW.CWO1PwrHi.stVal
DBA.WTUR.A07BC.WGEN.SttTmp1.mag,DBA.WTUR.StringB.A07BC.WGEN.SttTmp1.mag
DBA.WTUR.P05EB.WMET.EnvTmp.mag,DBA.WTUR.StringE.P05EB.WMET.EnvTmp.mag
DBA.WTUR.P28LC.WTUR.PwrVOkSt.stVal,DBA.WTUR.StringL.P28LC.WTUR.PwrVOkSt.stVal
DBA.WTUR.P05EB.WTUR.AirConditionAlm.stVal,DBA.WTUR.StringE.P05EB.WTUR.AirConditionAlm.st.stVal
DBA.WTUR.P22JE.WTRF.TrfOilTmp.mag,DBA.WTUR.StringJ.P22JE.WTRF.TrfOilTmp.mag
DBA.WTUR.D05RA.WMET.WndSpdLoLo.stVal,DBA.WTUR.StringR.D05RA.WMET.WndSpdLoLo.stVal
DBA.WTUR.P12FF.WTUR.ElectricalProtSysAlm.stVal,DBA.WTUR.StringF.P12FF.WTUR.ElectricalProtSysAlm.st.stVal
DBA.WTUR.P10FD.WTRF.P10FD_Hydran.LevHly.mag,DBA.WTUR.StringF.P10FD.WTRF.Hydran.LevHly.mag
DBA.WTUR.P29LD.WTRF.P29LD_Hydran.SysFltAlm.stVal,DBA.WTUR.StringL.P29LD.WTRF.Hydran.SysFltAlm.stVal
DBA.WTUR.P37PE.WAVL.IaogppIntTms.tmsVal.stVal,DBA.WTUR.StringP.P37PE.WAVL.IaogppIntTms.tmsVal.stVal
DBA.WTUR.P44RE.WTRF.P44RE_Hydran.LevDlyHi.stVal,DBA.WTUR.StringR.P44RE.WTRF.Hydran.LevDlyHi.stVal
DBA.WTUR.G02KA.WTUR.HMISoftwareVersionDigit1.stVal,DBA.WTUR.StringK.G02KA.WTUR.HMISoftwareVersionDigit1.stVal
DBA.WTUR.StringA.P49AF.WTUR.TurDateTm.mag,DBA.WTUR.StringA.P49AF.WTUR.TurDateTm.mag
DBA.WTUR.C04QA.WTUR.TurDateTm.mag,DBA.WTUR.StringQ.C04QA.WTUR.TurDateTm.mag
DBA.WTUR.StringR.P44RE.WTUR.TurStSCADAM6eWebHMI.stVal,DBA.WTUR.StringR.P44RE.WTUR.TurStSCADAM6eWebHMI.st.stVal
DBA.WTUR.StringD.B08DC.WMET.HorWdSpd1.mag,DBA.WTUR.StringD.B08DC.WMET.WdSpd1.mag
DBA.WTUR.P45RD.WNAC.NacSt.stVal,DBA.WTUR.StringR.P45RD.WNAC.NacelleSt.st.stVal
DBA.WTUR.B06AA.WTOW.FanFltSt.stVal,DBA.WTUR.StringA.B06AA.WTOW.FanFltSt.stVal
DBA.WTUR.P51BE.WTRF.P51BE_Hydran.SysFltAlm.stVal,DBA.WTUR.StringB.P51BE.WTRF.Hydran.SysFltAlm.stVal
DBA.WTUR.D02NB.WAPC.WSpt.val,DBA.WTUR.StringN.D02NB.WAPC.WSpt.val
DBA.WTUR.P07FA.WAPC.WCap.mag,DBA.WTUR.StringF.P07FA.WAPC.WCap.mag
DBA.OSP.WFO.66kV.M-80EH511-Q24.O/C_PROT.Str.phsA,DBA.OSP.WFO.66kV.M-80EH511-Q24.REC670.O/C_PROT.Str.phsA
DBA.WTUR.P08FB.WTOW.CWO1PwrHi.stVal,DBA.WTUR.StringF.P08FB.WTOW.CWO1PwrHi.stVal
DBA.WTUR.P49AF.WROT.BlPthMotPos3.mag,DBA.WTUR.StringA.P49AF.WROT.BlPthMotPos3.mag
DBA.OSP.OFTO.HVAC.66kV.Q08.MSM_BH12.PresAlm.stVal,DBA.OSP.OFTO.HVAC.66kV.P-80EH510-Q08.MSM_BH12.PresAlm.stVal
DBA.OSP.SAS.System 83.P-83EG001-U75X.HSI.X_Value,DBA.OSP.SAS.System83.P-83EG001-U75X.X.Value
DBA.WTUR.P08FB.WYAW.YwEncPos.mag,DBA.WTUR.StringF.P08FB.WYAW.YwEncPos.mag
DBA.WTUR.A08CC.WROT.BlPthHyOilTmp.mag,DBA.WTUR.StringC.A08CC.WROT.BlPthHyOilTmp.mag
DBA.WTUR.P26KD.WGEN.VFD9AvlSt.stVal,DBA.WTUR.StringK.P26KD.WGEN.VFD9AvlSt.stVal
DBA.WTUR.P53CD.WMET.EnvHum.mag,DBA.WTUR.StringC.P53CD.WMET.EnvHum.mag
DBA.WTUR.D02NB.WGEN.TurManStopCode.stVal,DBA.WTUR.StringN.D02NB.WGEN.TurManStopCode.stVal
DBA.WTUR.H01KB.WCNV.GriHz3.mag,DBA.WTUR.StringK.H01KB.WCNV.GriHz3.mag
DBA.WTUR.J02HA.WTUR.GriLosDtcSt.stVal,DBA.WTUR.StringH.J02HA.WTUR.GriLosDtcSt.stVal
DBA.WTUR.B06AA.WTRF.B06AA_Hydran.LevHiHi.stVal,DBA.WTUR.StringA.B06AA.WTRF.Hydran.LevHiHi.stVal
DBA.WTUR.G02KA.WTRF.G02KA_Hydran.Alm2RelaySt.stVal,DBA.WTUR.StringK.G02KA.WTRF.Hydran.Alm2RelaySt.stVal
DBA.WTUR.H03GA.WTRF.H03GA_Hydran.LevDlyHi.stVal,DBA.WTUR.StringG.H03GA.WTRF.Hydran.LevDlyHi.stVal
DBA.WTUR.P52BF.WGEN.VFD5OffSt.stVal,DBA.WTUR.StringB.P52BF.WGEN.VFD5OffSt.stVal
DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_DataLevelPercentPositive.Vol.mag.EURange,DBA.OCS.OFTO.HVDC.OCT.PS766HMIIDP_DataLevelPercentPositive.Vol.mag
DBA.WTUR.P32MF.WROT.HubTmp.mag,DBA.WTUR.StringM.P32MF.WROT.HubTmp.mag
DBA.WTUR.H02JB.WCNV.GriPNV.phsA.cVal.mag,DBA.WTUR.StringJ.H02JB.WCNV.GriPNV.phsA.cVal.mag
DBA.WTUR.B05RC.WGEN.VFD1OffSt.stVal,DBA.WTUR.StringR.B05RC.WGEN.VFD1OffSt.stVal
DBA.WTUR.B05RC.WTUR.TurStSCADAM6eWebHMINamOn.stVal,DBA.WTUR.StringR.B05RC.WTUR.TurStSCADAM6eWebHMINamOn.st.stVal
DBA.WTUR.P15GD.WGEN.WndTmpHiWrn.stVal,DBA.WTUR.StringG.P15GD.WGEN.WndTmpHiWrn.stVal
DBA.WTUR.C08DB.WGEN.VFD5AvlSt.stVal,DBA.WTUR.StringD.C08DB.WGEN.VFD5AvlSt.stVal
DBA.WTUR.P29LD.WMET.EnvHum.mag,DBA.WTUR.StringL.P29LD.WMET.EnvHum.mag
DBA.WTUR.P38PD.WTRF.P38PD_Hydran.VAr.mag,DBA.WTUR.StringP.P38PD.WTRF.Hydran.VAr.mag
DBA.WTUR.P34NE.WGEN.VFD7NoAvlSt.stVal,DBA.WTUR.StringN.P34NE.WGEN.VFD7NoAvlSt.stVal
DBA.WTUR.H02JB.WTUR.TurConditionSCADANamOn.stVal,DBA.WTUR.StringJ.H02JB.WTUR.TurConditionSCADANamOn.st.stVal
DBA.WTUR.P50BD.WTRF.P50BD_Hydran.ReplaceSnNowAlm.stVal,DBA.WTUR.StringB.P50BD.WTRF.Hydran.ReplaceSnNowAlm.stVal
DBA.WTUR.P46AC.WGEN.VFD1NoAvlSt.stVal,DBA.WTUR.StringA.P46AC.WGEN.VFD1NoAvlSt.stVal
DBA.OSP.SAS.System85.P-85ER001B-U75B.HSI.X_Value,DBA.OSP.SAS.System85.P-85ER001B-U75B.X.Value
DBA.WTUR.P07FA.WGEN.SttTmp5.mag,DBA.WTUR.StringF.P07FA.WGEN.SttTmp5.mag
DBA.WTUR.StringA.P47AD.WTUR.TurStSCADAM6eWebHMI.stVal,DBA.WTUR.StringA.P47AD.WTUR.TurStSCADAM6eWebHMI.st.stVal
DBA.WTUR.P53CD.WCNV.CnvOpSt.st.stVal,DBA.WTUR.StringC.P53CD.WCNV.CnvOpSt.st.stVal
DBA.WTUR.A06AB.WTUR.HMISoftwareVersionDigit1.stVal,DBA.WTUR.StringA.A06AB.WTUR.HMISoftwareVersionDigit1.stVal
DBA.WTUR.P24KF.WTRF.P24KF_Hydran.H2O.mag,DBA.WTUR.StringK.P24KF.WTRF.Hydran.H2O.mag
DBA.WTUR.D03NA.WNAC.Fan1FltSt.stVal,DBA.WTUR.StringN.D03NA.WNAC.Fan1FltSt.stVal
DBA.WTUR.P30LE.WCNV.GriPNV.phsC.cVal.mag,DBA.WTUR.StringL.P30LE.WCNV.GriPNV.phsC.cVal.mag
DBA.WTUR.P38PD.WMET.HorWdSpd2.mag,DBA.WTUR.StringP.P38PD.WMET.WdSpd2.mag
DBA.WTUR.B05RC.WGEN.VFD7OnSt.stVal,DBA.WTUR.StringR.B05RC.WGEN.VFD7OnSt.stVal
DBA.WTUR.D05RA.WGEN.ClSt.st.stVal,DBA.WTUR.StringR.D05RA.WGEN.ClSt.st.stVal
DBA.WTUR.P14GC.WGEN.FrontBrgTmpHiHiAlm.stVal,DBA.WTUR.StringG.P14GC.WGEN.FrontBrgTmpHiHiAlm.stVal
DBA.WTUR.P54CE.WTUR.TurStSCADA.stVal,DBA.WTUR.StringC.P54CE.WTUR.TurStSCADA.st.stVal
DBA.WTUR.B06AA.WGEN.GnMagnetTmpHiHiAlm.stVal,DBA.WTUR.StringA.B06AA.WGEN.GnMagnetTmpHiHiAlm.stVal
DBA.OSP.SAS.System85.P-85ER001B-U36B.HSI.X_Value,DBA.OSP.SAS.System85.P-85ER001B-U36B.X.Value
DBA.WTUR.P02EE.WTRF.P02EE_Hydran.BatLevLoLo.stVal,DBA.WTUR.StringE.P02EE.WTRF.Hydran.BatLevLoLo.stVal
DBA.WTUR.P57DE.WMET.WndSpdLoLo.stVal,DBA.WTUR.StringD.P57DE.WMET.WndSpdLoLo.stVal
DBA.WTUR.J01JC.WTUR.MarkVISoftwareVersionNumber.stVal,DBA.WTUR.StringJ.J01JC.WTUR.MarkVISoftwareVersionNumber.stVal
DBA.WTUR.P37PE.WROT.RotLkd.stVal,DBA.WTUR.StringP.P37PE.WROT.RotLkd.stVal
DBA.WTUR.P17GF.WGEN.FrontBrgTmpHiHiAlm.stVal,DBA.WTUR.StringG.P17GF.WGEN.FrontBrgTmpHiHiAlm.stVal
DBA.WTUR.P46AC.WTRF.P46AC_Hydran.H2OTmp.mag,DBA.WTUR.StringA.P46AC.WTRF.Hydran.H2OTmp.mag
DBA.OSP.OFTO.HVAC.66kV.Q20.MSM_BH50.Pres.mag,DBA.OSP.OFTO.HVAC.66kV.P-80EH511-Q20.MSM_BH50.Pres.mag
DBA.WTUR.P55CF.WROT.BlPthHyOilTmp.mag,DBA.WTUR.StringC.P55CF.WROT.BlPthHyOilTmp.mag
DBA.WTUR.P48AE.WTRF.P48AE_Hydran.Lev.mag,DBA.WTUR.StringA.P48AE.WTRF.Hydran.Lev.mag
DBA.WTUR.P46AC.WGEN.VFD5OffSt.stVal,DBA.WTUR.StringA.P46AC.WGEN.VFD5OffSt.stVal
DBA.WTUR.P30LE.WGEN.TurSupUps.stVal,DBA.WTUR.StringL.P30LE.WGEN.TurSupUps.stVal
DBA.WTUR.StringQ.P42QC.WNAC.NacSt.st.stVal,DBA.WTUR.StringQ.P42QC.WNAC.NacelleSt.st.stVal
DBA.WTUR.P46AC.WNAC.NacSt.stVal,DBA.WTUR.StringA.P46AC.WNAC.NacelleSt.st.stVal
DBA.OSP.OFTO.HVAC.66kV.Q21.MSM_BH104.EEHealth.stVal,DBA.OSP.OFTO.HVAC.66kV.P-80EH511-Q21.MSM_BH104.EEHealth.stVal
DBA.WTUR.P33NF.WROT.HubFanFltSt.stVal,DBA.WTUR.StringN.P33NF.WROT.HubFanFltSt.stVal
DBA.WTUR.P29LD.WGEN.VFD5OnSt.stVal,DBA.WTUR.StringL.P29LD.WGEN.VFD5OnSt.stVal
DBA.OSP.OFTO.HVAC.66kV.Q08.MSM_BH12.InsAlmTmh.stVal,DBA.OSP.OFTO.HVAC.66kV.P-80EH510-Q08.MSM_BH12.InsAlmTmh.stVal
DBA.WTUR.P32MF.WGEN.SttTmp5.mag,DBA.WTUR.StringM.P32MF.WGEN.SttTmp5.mag
DBA.WTUR.P54CE.WGEN.GnMagnetTmpHiWrn.stVal,DBA.WTUR.StringC.P54CE.WGEN.GnMagnetTmpHiWrn.stVal
DBA.WTUR.A08CC.WTRF.A08CC_Hydran.H2OHlyHiHi.stVal,DBA.WTUR.StringC.A08CC.WTRF.Hydran.H2OHlyHiHi.stVal
DBA.WTUR.P27KC.WGEN.GnClAlm.stVal,DBA.WTUR.StringK.P27KC.WGEN.GnClAlm.st.stVal
DBA.OSP.SAS.System 70.P-70SOP141-005.ISWM.Forward.StatusSignalAlarmHH,DBA.OSP.SAS.System70.P-70SOP141-005.ISWM.Forward.StatusSignalAlarmHH
DBA.WTUR.P28LC.WMET.HorWdSpd2.mag,DBA.WTUR.StringL.P28LC.WMET.WdSpd2.mag
DBA.WTUR.P32MF.WTUR.TurStSCADA.stVal,DBA.WTUR.StringM.P32MF.WTUR.TurStSCADA.st.stVal
DBA.OSP.SAS.System85.P-85ER001A-U36B.HSI.X_Value,DBA.OSP.SAS.System85.P-85ER001A-U36B.X.Value
DBA.WTUR.C07CB.WGEN.TurSupAuxGn.stVal,DBA.WTUR.StringC.C07CB.WGEN.TurSupAuxGn.stVal
DBA.WTUR.P20HE.WROT.BlPthMotPos1.mag,DBA.WTUR.StringH.P20HE.WROT.BlPthMotPos1.mag
DBA.WTUR.P28LC.WTRF.P28LC_Hydran.LevDlyHi.stVal,DBA.WTUR.StringL.P28LC.WTRF.Hydran.LevDlyHi.stVal
DBA.WTUR.P37PE.WGEN.TurSupAuxGn.stVal,DBA.WTUR.StringP.P37PE.WGEN.TurSupAuxGn.stVal
DBA.WTUR.StringF.P08FB.WTUR.TurStSCADA.stVal,DBA.WTUR.StringF.P08FB.WTUR.TurStSCADA.st.stVal
DBA.WTUR.P47AD.WTRF.P47AD_Hydran.VAr.mag,DBA.WTUR.StringA.P47AD.WTRF.Hydran.VAr.mag
DBA.OSP.WFO.66kV.M-80EH511-Q18.O/C_PROT.Str.phsC,DBA.OSP.WFO.66kV.M-80EH511-Q18.REC670.O/C_PROT.Str.phsC
DBA.WTUR.E04MA.WAVL.IaogppTms.tmsVal.stVal,DBA.WTUR.StringM.E04MA.WAVL.IaogppTms.tmsVal.stVal
DBA.WTUR.P48AE.WTOW.PwrSupReDehum1CBCnt.actVal,DBA.WTUR.StringA.P48AE.WTOW.PwrSupReDehum1CBCnt.actVal
