Dgraph Name,New Name,createdTimeNewTag
DBA.WTUR.P54CE.WROT.BMSOutFrzCode.stVal,DBA.WTUR.StringC.P54CE.WROT.BMSOutFrzCode.stVal,2024-05-24 23:59:59.999999
DBA.WTUR.P54CE.WROT.BMSOutRngCode.stVal,DBA.WTUR.StringC.P54CE.WROT.BMSOutRngCode.stVal,2024-05-24 23:59:59.999999
DBA.WTUR.P54CE.WROT.EncoderDtcDriftSt.mag,DBA.WTUR.StringC.P54CE.WROT.EncoderDtcDriftSt.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WROT.HubFanFltSt.stVal,DBA.WTUR.StringC.P54CE.WROT.HubFanFltSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WROT.HubHum.mag,DBA.WTUR.StringC.P54CE.WROT.HubHum.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WROT.HubTmp.mag,DBA.WTUR.StringC.P54CE.WROT.HubTmp.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WROT.HubTmpCtlHi.stVal,DBA.WTUR.StringC.P54CE.WROT.HubTmpCtlHi.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WROT.ReHBBCBCnt.actVal,DBA.WTUR.StringC.P54CE.WROT.ReHBBCBCnt.actVal,2024-05-24 23:59:59.999999
DBA.WTUR.P54CE.WROT.RotAziAng.mag,DBA.WTUR.StringC.P54CE.WROT.RotAziAng.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WROT.RotLkd.stVal,DBA.WTUR.StringC.P54CE.WROT.RotLkd.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WROT.RotSpd.mag,DBA.WTUR.StringC.P54CE.WROT.RotSpd.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WROT.RotSt.st.stVal,DBA.WTUR.StringC.P54CE.WROT.RotSt.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.P54CE.WTOW.CWO1PwrHi.stVal,DBA.WTUR.StringC.P54CE.WTOW.CWO1PwrHi.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTOW.CWO2PwrHi.stVal,DBA.WTUR.StringC.P54CE.WTOW.CWO2PwrHi.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTOW.Dehum1CBPos.stVal,DBA.WTUR.StringC.P54CE.WTOW.Dehum1CBPos.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTOW.Dehum2CBPos.stVal,DBA.WTUR.StringC.P54CE.WTOW.Dehum2CBPos.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTOW.FanFltSt.stVal,DBA.WTUR.StringC.P54CE.WTOW.FanFltSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTOW.PwrSupReDehum1CBCnt.actVal,DBA.WTUR.StringC.P54CE.WTOW.PwrSupReDehum1CBCnt.actVal,2024-05-24 23:59:59.999999
DBA.WTUR.P54CE.WTOW.PwrSupReDehum1CBFltSt.stVal,DBA.WTUR.StringC.P54CE.WTOW.PwrSupReDehum1CBFltSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTOW.PwrSupReDehum2CBCnt.actVal,DBA.WTUR.StringC.P54CE.WTOW.PwrSupReDehum2CBCnt.actVal,2024-05-24 23:59:59.999999
DBA.WTUR.P54CE.WTOW.PwrSupReDehum2CBFltSt.stVal,DBA.WTUR.StringC.P54CE.WTOW.PwrSupReDehum2CBFltSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTRF.Fan1FltSt.stVal,DBA.WTUR.StringC.P54CE.WTRF.Fan1FltSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTRF.Fan2FltSt.stVal,DBA.WTUR.StringC.P54CE.WTRF.Fan2FltSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.ActAlm.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.ActAlm.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.Alm1RelaySt.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.Alm1RelaySt.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.Alm2RelaySt.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.Alm2RelaySt.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.Alm3RelaySt.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.Alm3RelaySt.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.Alm4RelaySt.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.Alm4RelaySt.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.BatLev.mag,DBA.WTUR.StringC.P54CE.WTRF.Hydran.BatLev.mag,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.BatLevLo.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.BatLevLo.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.BatLevLoLo.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.BatLevLoLo.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.H2O.mag,DBA.WTUR.StringC.P54CE.WTRF.Hydran.H2O.mag,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.H2OHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.H2OHi.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.H2OHiHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.H2OHiHi.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.H2OHly.mag,DBA.WTUR.StringC.P54CE.WTRF.Hydran.H2OHly.mag,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.H2OHlyHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.H2OHlyHi.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.H2OHlyHiHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.H2OHlyHiHi.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.H2Oppm.mag,DBA.WTUR.StringC.P54CE.WTRF.Hydran.H2Oppm.mag,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.H2OppmHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.H2OppmHi.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.H2OppmHiHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.H2OppmHiHi.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.H2OppmHly.mag,DBA.WTUR.StringC.P54CE.WTRF.Hydran.H2OppmHly.mag,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.H2OppmHlyHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.H2OppmHlyHi.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.H2OppmHlyHiHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.H2OppmHlyHiHi.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.H2OTmp.mag,DBA.WTUR.StringC.P54CE.WTRF.Hydran.H2OTmp.mag,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.H2OTmpHly.mag,DBA.WTUR.StringC.P54CE.WTRF.Hydran.H2OTmpHly.mag,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.Lev.mag,DBA.WTUR.StringC.P54CE.WTRF.Hydran.Lev.mag,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.LevDly.mag,DBA.WTUR.StringC.P54CE.WTRF.Hydran.LevDly.mag,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.LevDlyHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.LevDlyHi.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.LevDlyHiHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.LevDlyHiHi.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.LevHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.LevHi.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.LevHiHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.LevHiHi.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.LevHly.mag,DBA.WTUR.StringC.P54CE.WTRF.Hydran.LevHly.mag,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.LevHlyHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.LevHlyHi.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.LevHlyHiHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.LevHlyHiHi.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.ReplaceSnNowAlm.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.ReplaceSnNowAlm.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.ReplaceSnSoonAlm.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.ReplaceSnSoonAlm.stVal,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.SysFltAlm.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.SysFltAlm.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.SysOkRelaySt.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.SysOkRelaySt.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.SysSt.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.SysSt.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.Tmp.mag,DBA.WTUR.StringC.P54CE.WTRF.Hydran.Tmp.mag,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.UnAckAlm.stVal,DBA.WTUR.StringC.P54CE.WTRF.Hydran.UnAckAlm.stVal,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.VAr.mag,DBA.WTUR.StringC.P54CE.WTRF.Hydran.VAr.mag,2024-03-01 23:59:59.999999
DBA.WTUR.P54CE.WTRF.P54CE_Hydran.W.mag,DBA.WTUR.StringC.P54CE.WTRF.Hydran.W.mag,2024-02-29 23:59:59.999999
DBA.WTUR.P54CE.WTRF.OilPmpOpTmh.tmsVal.stVal,DBA.WTUR.StringC.P54CE.WTRF.OilPmpOpTmh.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTRF.SafCritAlm.stVal,DBA.WTUR.StringC.P54CE.WTRF.SafCritAlm.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTRF.TmpCtlHi.stVal,DBA.WTUR.StringC.P54CE.WTRF.TmpCtlHi.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTRF.TrfOilTmp.mag,DBA.WTUR.StringC.P54CE.WTRF.TrfOilTmp.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.AirConditionAlm.stVal,DBA.WTUR.StringC.P54CE.WTUR.AirConditionAlm.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.StringC.P54CE.WTUR.AirConditionAlm.stVal,DBA.WTUR.StringC.P54CE.WTUR.AirConditionAlm.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.P54CE.WTUR.AirConditionSt.stVal,DBA.WTUR.StringC.P54CE.WTUR.AirConditionSt.stVal,2024-05-24 23:59:59.999999
DBA.WTUR.P54CE.WTUR.CtlBrkProcedureActSt.stVal,DBA.WTUR.StringC.P54CE.WTUR.CtlBrkProcedureActSt.stVal,2024-05-24 23:59:59.999999
DBA.WTUR.P54CE.WTUR.CtlBrkProcedureAlmSt.stVal,DBA.WTUR.StringC.P54CE.WTUR.CtlBrkProcedureAlmSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.DieselGnOnSt.stVal,DBA.WTUR.StringC.P54CE.WTUR.DieselGnOnSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.DmdVArh.actVal,DBA.WTUR.StringC.P54CE.WTUR.DmdVArh.mag,2024-10-05 23:59:59.999999
DBA.WTUR.StringC.P54CE.WTUR.DmdVArh.actVal,DBA.WTUR.StringC.P54CE.WTUR.DmdVArh.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.DmdWh.actVal,DBA.WTUR.StringC.P54CE.WTUR.DmdWh.mag,2024-10-05 23:59:59.999999
DBA.WTUR.StringC.P54CE.WTUR.DmdWh.actVal,DBA.WTUR.StringC.P54CE.WTUR.DmdWh.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.ElectricalProtSysAlm.stVal,DBA.WTUR.StringC.P54CE.WTUR.ElectricalProtSysAlm.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.StringC.P54CE.WTUR.ElectricalProtSysAlm.stVal,DBA.WTUR.StringC.P54CE.WTUR.ElectricalProtSysAlm.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.P54CE.WTUR.EmgStopSt.stVal,DBA.WTUR.StringC.P54CE.WTUR.EmgStopSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.ExtPwrLimSetSt.stVal,DBA.WTUR.StringC.P54CE.WTUR.ExtPwrLimSetSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.GenSafLinSt.stVal,DBA.WTUR.StringC.P54CE.WTUR.GenSafLinSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.GriCut.stVal,DBA.WTUR.StringC.P54CE.WTUR.GriCut.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.GriCutDscon.stVal,DBA.WTUR.StringC.P54CE.WTUR.GriCutDscon.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.GriCutNoOk.stVal,DBA.WTUR.StringC.P54CE.WTUR.GriCutNoOk.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.GriLosDtcSt.stVal,DBA.WTUR.StringC.P54CE.WTUR.GriLosDtcSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.HMISoftwareVersionDigit1.stVal,DBA.WTUR.StringC.P54CE.WTUR.HMISoftwareVersionDigit1.stVal,2024-05-24 23:59:59.999999
DBA.WTUR.P54CE.WTUR.HMISoftwareVersionDigit2.stVal,DBA.WTUR.StringC.P54CE.WTUR.HMISoftwareVersionDigit2.stVal,2024-05-24 23:59:59.999999
DBA.WTUR.P54CE.WTUR.HMISoftwareVersionDigit3.stVal,DBA.WTUR.StringC.P54CE.WTUR.HMISoftwareVersionDigit3.stVal,2024-05-24 23:59:59.999999
DBA.WTUR.P54CE.WTUR.HMISoftwareVersionDigit4.stVal,DBA.WTUR.StringC.P54CE.WTUR.HMISoftwareVersionDigit4.stVal,2024-05-24 23:59:59.999999
DBA.WTUR.P54CE.WTUR.IntnPwrLimSetSt.stVal,DBA.WTUR.StringC.P54CE.WTUR.IntnPwrLimSetSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.StringC.P54CE.WTUR.Lev1OpModSt.stVal,DBA.WTUR.StringC.P54CE.WTUR.Lev1OpModSt.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.P54CE.WTUR.Lev1OpModSt.stVal,DBA.WTUR.StringC.P54CE.WTUR.Lev1OpModSt.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.P54CE.WTUR.MarkVISoftwareVersionNumber.stVal,DBA.WTUR.StringC.P54CE.WTUR.MarkVISoftwareVersionNumber.stVal,2024-05-24 23:59:59.999999
DBA.WTUR.P54CE.WTUR.PwrBckHzOkSt.stVal,DBA.WTUR.StringC.P54CE.WTUR.PwrBckHzOkSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.PwrVOkSt.stVal,DBA.WTUR.StringC.P54CE.WTUR.PwrVOkSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.SafLinOpn.stVal,DBA.WTUR.StringC.P54CE.WTUR.SafLinOpn.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.SafStopSt.stVal,DBA.WTUR.StringC.P54CE.WTUR.SafStopSt.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.TotTmM6eActCtl.tmsVal.stVal,DBA.WTUR.StringC.P54CE.WTUR.TotTmM6eActCtl.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WTUR.TurConditionSCADANamOn.stVal,DBA.WTUR.StringC.P54CE.WTUR.TurConditionSCADANamOn.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.StringC.P54CE.WTUR.TurConditionSCADANamOn.stVal,DBA.WTUR.StringC.P54CE.WTUR.TurConditionSCADANamOn.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.StringC.P54CE.WTUR.TurConditionSCADAWebHMI.stVal,DBA.WTUR.StringC.P54CE.WTUR.TurConditionSCADAWebHMI.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.P54CE.WTUR.TurConditionSCADAWebHMI.stVal,DBA.WTUR.StringC.P54CE.WTUR.TurConditionSCADAWebHMI.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.P54CE.WTUR.TurDateTm.mag,DBA.WTUR.StringC.P54CE.WTUR.TurDateTm.tmsVal.stVal,2024-05-24 23:59:59.999999
DBA.WTUR.StringC.P54CE.WTUR.TurDateTm.mag,DBA.WTUR.StringC.P54CE.WTUR.TurDateTm.tmsVal.stVal,2024-05-24 23:59:59.999999
DBA.WTUR.P54CE.WTUR.TurStSCADA.stVal,DBA.WTUR.StringC.P54CE.WTUR.TurStSCADA.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.StringC.P54CE.WTUR.TurStSCADA.stVal,DBA.WTUR.StringC.P54CE.WTUR.TurStSCADA.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.P54CE.WTUR.TurStSCADAM6eWebHMI.stVal,DBA.WTUR.StringC.P54CE.WTUR.TurStSCADAM6eWebHMI.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.StringC.P54CE.WTUR.TurStSCADAM6eWebHMI.stVal,DBA.WTUR.StringC.P54CE.WTUR.TurStSCADAM6eWebHMI.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.P54CE.WTUR.TurStSCADAM6eWebHMINamOn.stVal,DBA.WTUR.StringC.P54CE.WTUR.TurStSCADAM6eWebHMINamOn.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.StringC.P54CE.WTUR.TurStSCADAM6eWebHMINamOn.stVal,DBA.WTUR.StringC.P54CE.WTUR.TurStSCADAM6eWebHMINamOn.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.P54CE.WTUR.TurStSCADANamOn.stVal,DBA.WTUR.StringC.P54CE.WTUR.TurStSCADANamOn.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.StringC.P54CE.WTUR.TurStSCADANamOn.stVal,DBA.WTUR.StringC.P54CE.WTUR.TurStSCADANamOn.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.P54CE.WYAW.YwAng.mag,DBA.WTUR.StringC.P54CE.WYAW.YwAng.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WYAW.YwEncPos.mag,DBA.WTUR.StringC.P54CE.WYAW.YwEncPos.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P54CE.WYAW.YwSt.st.stVal,DBA.WTUR.StringC.P54CE.WYAW.YwSt.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.P55CF.WAPC.WCap.mag,DBA.WTUR.StringC.P55CF.WAPC.WCap.mag,2024-05-24 23:59:59.999999
DBA.WTUR.P55CF.WAPC.WSpt.val,DBA.WTUR.StringC.P55CF.WAPC.WSpt.val,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WAVL.IanofoTms.tmsVal.stVal,DBA.WTUR.StringC.P55CF.WAVL.IanofoTms.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WAVL.IanopcaTms.tmsVal.stVal,DBA.WTUR.StringC.P55CF.WAVL.IanopcaTms.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WAVL.IanosmTms.tmsVal.stVal,DBA.WTUR.StringC.P55CF.WAVL.IanosmTms.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WAVL.IanosTms.tmsVal.stVal,DBA.WTUR.StringC.P55CF.WAVL.IanosTms.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WAVL.IaogfpTms.tmsVal.stVal,DBA.WTUR.StringC.P55CF.WAVL.IaogfpTms.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WAVL.IaogppExtTms.tmsVal.stVal,DBA.WTUR.StringC.P55CF.WAVL.IaogppExtTms.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WAVL.IaogppIntTms.tmsVal.stVal,DBA.WTUR.StringC.P55CF.WAVL.IaogppIntTms.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WAVL.IaogppTms.tmsVal.stVal,DBA.WTUR.StringC.P55CF.WAVL.IaogppTms.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WAVL.IaongelTms.tmsVal.stVal,DBA.WTUR.StringC.P55CF.WAVL.IaongelTms.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WAVL.IaongenTms.tmsVal.stVal,DBA.WTUR.StringC.P55CF.WAVL.IaongenTms.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WAVL.IaongrsTms.tmsVal.stVal,DBA.WTUR.StringC.P55CF.WAVL.IaongrsTms.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WAVL.IaongTms.tmsVal.stVal,DBA.WTUR.StringC.P55CF.WAVL.IaongTms.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WAVL.IaongtsTms.tmsVal.stVal,DBA.WTUR.StringC.P55CF.WAVL.IaongtsTms.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WCNV.CnvOpSt.st.stVal,DBA.WTUR.StringC.P55CF.WCNV.CnvOpSt.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.P55CF.WCNV.GriA.phsA.cVal.mag,DBA.WTUR.StringC.P55CF.WCNV.GriA.phsA.cVal.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WCNV.GriA.phsB.cVal.mag,DBA.WTUR.StringC.P55CF.WCNV.GriA.phsB.cVal.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WCNV.GriA.phsC.cVal.mag,DBA.WTUR.StringC.P55CF.WCNV.GriA.phsC.cVal.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WCNV.GriHz1.mag,DBA.WTUR.StringC.P55CF.WCNV.GriHz1.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WCNV.GriHz2.mag,DBA.WTUR.StringC.P55CF.WCNV.GriHz2.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WCNV.GriHz3.mag,DBA.WTUR.StringC.P55CF.WCNV.GriHz3.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WCNV.GriPNV.phsA.cVal.mag,DBA.WTUR.StringC.P55CF.WCNV.GriPNV.phsA.cVal.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WCNV.GriPNV.phsB.cVal.mag,DBA.WTUR.StringC.P55CF.WCNV.GriPNV.phsB.cVal.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WCNV.GriPNV.phsC.cVal.mag,DBA.WTUR.StringC.P55CF.WCNV.GriPNV.phsC.cVal.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WCNV.GriVAr.mag,DBA.WTUR.StringC.P55CF.WCNV.GriVAr.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WCNV.GriW.mag,DBA.WTUR.StringC.P55CF.WCNV.GriW.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WCNV.PmpOpTmh.tmsVal.stVal,DBA.WTUR.StringC.P55CF.WCNV.PmpOpTmh.tmsVal.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WCNV.RotSpd.mag,DBA.WTUR.StringC.P55CF.WCNV.RotSpd.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WCNV.TmpCtlHi.stVal,DBA.WTUR.StringC.P55CF.WCNV.TmpCtlHi.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WGEN.ClSt.st.stVal,DBA.WTUR.StringC.P55CF.WGEN.ClSt.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.P55CF.WGEN.ColCdsWrn.stVal,DBA.WTUR.StringC.P55CF.WGEN.ColCdsWrn.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WGEN.DewPtVal.mag,DBA.WTUR.StringC.P55CF.WGEN.DewPtVal.mag,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WGEN.FrontBrgTmpHiHiAlm.stVal,DBA.WTUR.StringC.P55CF.WGEN.FrontBrgTmpHiHiAlm.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WGEN.FrontBrgTmpHiWrn.stVal,DBA.WTUR.StringC.P55CF.WGEN.FrontBrgTmpHiWrn.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WGEN.GnClAlm.stVal,DBA.WTUR.StringC.P55CF.WGEN.GnClAlm.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.StringC.P55CF.WGEN.GnClAlm.stVal,DBA.WTUR.StringC.P55CF.WGEN.GnClAlm.st.stVal,2024-10-04 23:59:59.999999
DBA.WTUR.P55CF.WGEN.GnClStFbk.stVal,DBA.WTUR.StringC.P55CF.WGEN.GnClStFbk.stVal,2024-10-05 23:59:59.999999
DBA.WTUR.P55CF.WGEN.GnMagnetTmpHiHiAlm.stVal,DBA.WTUR.StringC.P55CF.WGEN.GnMagnetTmpHiHiAlm.stVal,2024-10-05 23:59:59.999999
